Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
2013-03-21,13.840574264526367,12.669500350952148,20.25165557861328,23.03931427001953,2.4006669521331787,36.30074691772461,16.168928146362305,12.669500350952148,20.301801681518555,28.110000610351562,2.4006669521331787,39.45000076293945,16.356428146362305,12.850000381469727,20.443443298339844,28.360000610351562,2.4706668853759766,39.932498931884766,16.075000762939453,12.633999824523926,20.266517639160156,28.049999237060547,2.382667064666748,39.45000076293945,16.079286575317383,12.805500030517578,20.302553176879883,28.110000610351562,2.396667003631592,39.61249923706055,383255600,56128000,59044896,34233200,17194500.0,14883200
2013-03-22,14.121219635009766,12.887499809265137,20.22793960571289,23.154052734375,2.441333055496216,36.827518463134766,16.49678611755371,12.887499809265137,20.27802848815918,28.25,2.441333055496216,40.022499084472656,16.503570556640625,12.888500213623047,20.40140151977539,28.34000015258789,2.4533329010009766,40.040000915527344,16.1825008392334,12.603500366210938,20.261260986328125,28.100000381469727,2.413332939147949,39.43000030517578,16.235000610351562,12.727499961853027,20.38888931274414,28.190000534057617,2.413332939147949,39.5525016784668,395105200,62492000,59468472,28720900,6603000.0,18790400
2013-03-25,14.172272682189941,12.800999641418457,20.211214065551758,23.08029556274414,2.502000093460083,37.72699737548828,16.556428909301758,12.800999641418457,20.261260986328125,28.15999984741211,2.502000093460083,41.0,16.7839298248291,12.971500396728516,20.501251220703125,28.350000381469727,2.568000078201294,41.06999969482422,16.492143630981445,12.725000381469727,20.190690994262695,27.959999084472656,2.4513330459594727,40.125,16.596071243286133,12.928999900817871,20.330581665039062,28.299999237060547,2.4733328819274902,40.1875,501135600,50278000,68411520,44154000,35682000.0,19336800
2013-03-26,14.097678184509277,13.01550006866455,20.280614852905273,23.08029556274414,2.5239999294281006,38.52293014526367,16.46928596496582,13.01550006866455,20.33083152770996,28.15999984741211,2.5239999294281006,41.8650016784668,16.637142181396484,13.074000358581543,20.370370864868164,28.34000015258789,2.5480000972747803,41.94499969482422,16.447500228881836,12.814000129699707,20.2149658203125,28.110000610351562,2.510667085647583,41.1349983215332,16.62285614013672,12.852499961853027,20.357858657836914,28.239999771118164,2.5320000648498535,41.224998474121094,294294000,48420000,47628324,27824300,27123000.0,17264800
2013-03-27,13.820701599121094,13.265000343322754,20.036972045898438,23.252408981323242,2.5439999103546143,38.79901123046875,16.145713806152344,13.265000343322754,20.08658790588379,28.3700008392334,2.5439999103546143,42.165000915527344,16.314285278320312,13.296500205993652,20.195194244384766,28.450000762939453,2.558666944503784,42.307498931884766,16.09749984741211,12.895000457763672,20.053302764892578,28.079999923706055,2.487333059310913,41.377498626708984,16.302143096923828,12.9375,20.18718719482422,28.139999389648438,2.5293331146240234,41.65250015258789,331237200,57498000,86441472,36047400,19444500.0,13371200
2013-03-28,13.532721519470215,13.32450008392334,19.825532913208008,23.449113845825195,2.5260000228881836,39.07044219970703,15.809286117553711,13.32450008392334,19.874624252319336,28.610000610351562,2.5260000228881836,42.459999084472656,16.136428833007812,13.369000434875488,20.154403686523438,28.65999984741211,2.549333095550537,42.7400016784668,15.772143363952637,13.20300006866455,19.852352142333984,28.260000228881836,2.516666889190674,42.032501220703125,16.065000534057617,13.291000366210938,20.119869232177734,28.31999969482422,2.5486669540405273,42.1875,442839600,49474000,91420488,55453800,17380500.0,12456400
2013-04-01,13.112364768981934,13.080499649047852,20.000276565551758,23.449113845825195,2.9286670684814453,38.497650146484375,15.318214416503906,13.080499649047852,20.049800872802734,28.610000610351562,2.9286670684814453,41.837501525878906,15.846428871154785,13.369999885559082,20.076326370239258,28.65999984741211,3.111999988555908,42.747501373291016,15.276429176330566,13.05049991607666,19.85110092163086,28.360000610351562,2.7799999713897705,41.724998474121094,15.782142639160156,13.348999977111816,19.895145416259766,28.639999389648438,2.8239998817443848,42.4375,389732000,50496000,72219708,29201100,211477500.0,13235200
2013-04-02,13.139269828796387,13.166000366210938,20.29608917236328,23.604848861694336,2.9560000896453857,38.635658264160156,15.349642753601074,13.166000366210938,20.346345901489258,28.799999237060547,2.9560000896453857,41.98749923706055,15.647856712341309,13.294500350952148,20.391141891479492,28.850000381469727,3.0333330631256104,42.224998474121094,15.228570938110352,13.02750015258789,20.120119094848633,28.520000457763672,2.9006669521331787,41.82749938964844,15.271429061889648,13.119999885559082,20.133634567260742,28.59000015258789,2.9066669940948486,42.10499954223633,529519200,52622000,81578340,28456500,99786000.0,9582000
2013-04-03,13.206525802612305,12.951499938964844,20.125341415405273,23.40813446044922,2.740000009536743,37.89954376220703,15.428214073181152,12.951499938964844,20.175174713134766,28.559999465942383,2.740000009536743,41.1875,15.617142677307129,13.183500289916992,20.375375747680664,28.950000762939453,2.8980000019073486,42.13249969482422,15.368213653564453,12.887499809265137,20.036787033081055,28.540000915527344,2.680666923522949,41.06999969482422,15.406070709228516,13.105999946594238,20.356857299804688,28.75,2.873332977294922,42.10499954223633,363216000,48276000,69470460,35062800,84654000.0,16624800
2013-04-04,13.075984954833984,12.954000473022461,19.84749984741211,23.440919876098633,2.8006670475006104,38.29751968383789,15.275713920593262,12.954000473022461,19.89664649963379,28.600000381469727,2.8006670475006104,41.619998931884766,15.535714149475098,13.020500183105469,20.16391372680664,28.610000610351562,2.816667079925537,41.63249969482422,15.1875,12.805999755859375,19.80230140686035,28.270000457763672,2.7206668853759766,41.252498626708984,15.491429328918457,12.96150016784668,20.126375198364258,28.389999389648438,2.7406671047210693,41.35499954223633,358447600,39288000,97806096,45263200,33972000.0,8903600
2013-04-05,12.937801361083984,12.77400016784668,19.547443389892578,23.52288055419922,2.757999897003174,37.99385452270508,15.114286422729492,12.77400016784668,19.59584617614746,28.700000762939453,2.757999897003174,41.290000915527344,15.176786422729492,12.809000015258789,19.69444465637207,28.780000686645508,2.799999952316284,41.35499954223633,14.988571166992188,12.683500289916992,19.429428100585938,28.110000610351562,2.700000047683716,40.897499084472656,15.160714149475098,12.78600025177002,19.671171188354492,28.219999313354492,2.799999952316284,41.0525016784668,383695200,51148000,137218644,50927300,23286000.0,7962400
2013-04-08,13.02981948852539,12.947500228881836,19.342744827270508,23.432722091674805,2.7886669635772705,38.253787994384766,15.221785545349121,12.947500228881836,19.390640258789062,28.59000015258789,2.7886669635772705,41.5724983215332,15.26785659790039,12.984000205993652,19.508258819580078,28.729999542236328,2.836667060852051,41.592498779296875,15.088929176330566,12.781499862670898,19.229228973388672,28.469999313354492,2.7673330307006836,41.119998931884766,15.173213958740234,12.795999526977539,19.488237380981445,28.729999542236328,2.7980000972747803,41.40999984741211,300829200,45912000,113170716,34759500,25185000.0,6125600
2013-04-09,13.053359985351562,13.057000160217285,19.412643432617188,24.268728256225586,2.700000047683716,37.89954376220703,15.249285697937012,13.057000160217285,19.460710525512695,29.610000610351562,2.700000047683716,41.1875,15.303570747375488,13.130499839782715,19.61336326599121,29.81999969482422,2.7886669635772705,41.720001220703125,15.098214149475098,12.850000381469727,19.347097396850586,28.68000030517578,2.688667058944702,41.002498626708984,15.227143287658691,12.942500114440918,19.406906127929688,28.729999542236328,2.7866671085357666,41.70750045776367,306614000,43132000,86205708,77733800,25441500.0,6004400
2013-04-10,13.3196382522583,13.238499641418457,19.725431442260742,24.817869186401367,2.7906670570373535,38.414825439453125,15.560357093811035,13.238499641418457,19.774274826049805,30.280000686645508,2.7906670570373535,41.747501373291016,15.609286308288574,13.298999786376953,19.82857894897461,30.31999969482422,2.8006670475006104,41.82500076293945,15.214642524719238,12.965999603271484,19.419418334960938,29.520000457763672,2.7073330879211426,41.24250030517578,15.289285659790039,13.08899974822998,19.592592239379883,29.56999969482422,2.7133328914642334,41.24250030517578,375928000,46450000,79064856,71116700,31816500.0,8996400
2013-04-11,13.278058052062988,13.492500305175781,19.73067283630371,23.71959114074707,2.9059998989105225,38.559749603271484,15.511786460876465,13.492500305175781,19.779529571533203,28.940000534057617,2.9059998989105225,41.904998779296875,15.642499923706055,13.548500061035156,19.847347259521484,29.200000762939453,2.9700000286102295,41.974998474121094,15.399999618530273,13.237000465393066,19.62112045288086,28.729999542236328,2.7833330631256104,41.55500030517578,15.489999771118164,13.237000465393066,19.841842651367188,29.100000381469727,2.803999900817871,41.75,328364400,61810000,81066852,130923200,51711000.0,6590000
2013-04-12,13.139570236206055,13.643500328063965,19.722185134887695,23.596651077270508,2.9166669845581055,38.12958908081055,15.350000381469727,13.643500328063965,19.771020889282227,28.790000915527344,2.9166669845581055,41.4375,15.505356788635254,13.66349983215332,19.822322845458984,29.020000457763672,3.0093328952789307,41.70750045776367,15.3246431350708,13.35099983215332,19.59284210205078,28.65999984741211,2.869999885559082,41.275001525878906,15.505356788635254,13.505999565124512,19.819570541381836,28.850000381469727,2.8833329677581787,41.477500915527344,238613200,57326000,65402532,62886300,47241000.0,7076800
2013-04-15,12.83538818359375,13.38599967956543,19.51948356628418,23.514686584472656,2.886667013168335,37.103580474853516,14.994643211364746,13.38599967956543,19.56781768798828,28.690000534057617,2.886667013168335,40.3224983215332,15.28178596496582,13.755999565124512,19.944944381713867,28.979999542236328,2.9200000762939453,41.220001220703125,14.983928680419922,13.354999542236328,19.444944381713867,28.510000228881836,2.8340001106262207,40.3224983215332,15.25,13.553999900817871,19.668418884277344,28.649999618530273,2.9000000953674316,41.154998779296875,317520000,66520000,98025876,56332900,25221000.0,10774000
2013-04-16,13.030738830566406,13.616999626159668,19.805063247680664,23.744182586669922,3.0393331050872803,37.89032745361328,15.222857475280762,13.616999626159668,19.854103088378906,28.969999313354492,3.0393331050872803,41.1775016784668,15.23607063293457,13.640000343322754,19.919919967651367,29.139999389648438,3.0759999752044678,41.20000076293945,15.020357131958008,13.402999877929688,19.617618560791016,28.700000762939453,2.927333116531372,40.625,15.056071281433105,13.465499877929688,19.68443489074707,28.899999618530273,2.946000099182129,40.662498474121094,305771200,42744000,69610320,52797300,47706000.0,10092000
2013-04-17,12.314146041870117,13.369999885559082,19.53521156311035,23.629432678222656,3.0299999713897705,37.31983184814453,14.385713577270508,13.369999885559082,19.58358383178711,28.829999923706055,3.0299999713897705,40.557498931884766,15.021429061889648,13.542499542236328,19.790790557861328,29.040000915527344,3.063333034515381,41.00749969482422,14.21821403503418,13.212499618530273,19.47197151184082,28.600000381469727,2.9693329334259033,40.48500061035156,15.009642601013184,13.539999961853027,19.688438415527344,28.850000381469727,3.0333330631256104,40.935001373291016,945056000,62702000,81398520,52840700,31777500.0,9543600
2013-04-18,11.985501289367676,12.970999717712402,19.11957359313965,23.596651077270508,3.131333112716675,37.13117980957031,14.001786231994629,12.970999717712402,19.16691780090332,28.790000915527344,3.131333112716675,40.352500915527344,14.492500305175781,13.349499702453613,19.66466522216797,28.979999542236328,3.173332929611206,40.84749984741211,13.919285774230957,12.829999923706055,19.05055046081543,28.5,3.0260000228881836,40.317501068115234,14.463929176330566,13.340499877929688,19.65340232849121,28.950000762939453,3.0653328895568848,40.647499084472656,666299200,62752000,132767100,56906600,50518500.0,21010800
2013-04-19,11.939035415649414,13.015999794006348,19.96732521057129,24.39986801147461,3.188667058944702,37.717803955078125,13.947500228881836,13.015999794006348,20.016767501831055,29.770000457763672,3.188667058944702,40.9900016784668,14.271429061889648,13.144000053405762,20.10610580444336,30.239999771118164,3.3253331184387207,41.02750015258789,13.753570556640625,12.875,19.175676345825195,29.610000610351562,3.138000011444092,40.4375,13.856071472167969,12.907999992370605,19.248247146606445,29.6200008392334,3.1640000343322754,40.52000045776367,609274400,52050000,231895872,99790700,45175500.0,7620400
2013-04-22,12.187884330749512,13.177499771118164,19.973316192626953,25.268657684326172,3.3459999561309814,37.61888122558594,14.238213539123535,13.177499771118164,20.02277374267578,30.829999923706055,3.3459999561309814,40.88249969482422,14.364286422729492,13.229999542236328,20.11911964416504,31.18000030517578,3.3466670513153076,41.087501525878906,13.973929405212402,12.90149974822998,19.394393920898438,30.270000457763672,3.183332920074463,40.622501373291016,14.022856712341309,12.967499732971191,20.0350341796875,30.299999237060547,3.240000009536743,40.89250183105469,429920400,42382000,115220664,137904000,59091000.0,5403600
2013-04-23,12.415948867797852,13.444999694824219,20.16777992248535,25.080141067504883,3.4006669521331787,38.10887908935547,14.504643440246582,13.444999694824219,20.21771812438965,30.600000381469727,3.4006669521331787,41.415000915527344,14.585000038146973,13.493499755859375,20.407907485961914,30.899999618530273,3.5280001163482666,41.41999816894531,14.243213653564453,13.225000381469727,20.029029846191406,30.3799991607666,3.377332925796509,40.88249969482422,14.428214073181152,13.225000381469727,20.045045852661133,30.700000762939453,3.4000000953674316,41.067501068115234,664238400,45412000,91600308,59126900,56007000.0,6324000
2013-04-24,12.395463943481445,13.439000129699707,20.306325912475586,26.03089714050293,3.361999988555908,38.43092346191406,14.480713844299316,13.439000129699707,20.35660743713379,31.760000228881836,3.361999988555908,41.76499938964844,14.83035659790039,13.57349967956543,20.470470428466797,31.920000076293945,3.4033329486846924,41.89250183105469,14.01785659790039,13.340499877929688,20.2202205657959,30.600000381469727,3.2653329372406006,41.400001525878906,14.055000305175781,13.475000381469727,20.222972869873047,30.6200008392334,3.3933329582214355,41.415000915527344,969651200,37056000,73090836,90946600,39450000.0,7447200
2013-04-25,12.48473834991455,13.734999656677246,20.19773292541504,26.178428649902344,3.4666669368743896,38.82199478149414,14.585000038146973,13.734999656677246,20.24774742126465,31.940000534057617,3.4666669368743896,42.189998626708984,14.783571243286133,13.789999961853027,20.43218231201172,32.84000015258789,3.493333101272583,42.619998931884766,14.535714149475098,13.524999618530273,20.210960388183594,31.540000915527344,3.3666670322418213,41.86000061035156,14.686785697937012,13.576499938964844,20.426677703857422,31.709999084472656,3.3666670322418213,41.977500915527344,384837600,122330000,79608312,110700200,41938500.0,9322800
2013-04-26,12.754372596740723,12.740500450134277,20.006017684936523,26.055482864379883,3.413332939147949,38.47003173828125,14.899999618530273,12.740500450134277,20.05555534362793,31.790000915527344,3.413332939147949,41.807498931884766,14.956070899963379,13.60099983215332,20.213714599609375,31.979999542236328,3.582667112350464,42.400001525878906,14.58035659790039,12.64050006866455,19.93443489074707,31.450000762939453,3.374666929244995,41.78499984741211,14.63607120513916,13.498499870300293,20.2102108001709,31.899999618530273,3.5420000553131104,42.189998626708984,764097600,280600000,99408492,47799300,54331500.0,6127200
2013-04-29,13.1493558883667,12.487000465393066,20.446369171142578,26.727569580078125,3.6626670360565186,38.624176025390625,15.361429214477539,12.487000465393066,20.496997833251953,32.61000061035156,3.6626670360565186,41.974998474121094,15.486429214477539,12.850500106811523,20.58808708190918,32.68000030517578,3.6659998893737793,42.125,15.0,12.457500457763672,20.095094680786133,31.770000457763672,3.413332939147949,41.790000915527344,15.016071319580078,12.744999885559082,20.101350784301758,31.799999237060547,3.450666904449463,41.932498931884766,640326400,142340000,91939968,59116400,54595500.0,10694400
2013-04-30,13.536385536193848,12.690500259399414,20.58391761779785,27.129167556762695,3.5993330478668213,38.75299072265625,15.813570976257324,12.690500259399414,20.634885787963867,33.099998474121094,3.5993330478668213,42.1150016784668,15.901785850524902,12.734000205993652,20.711711883544922,33.11000061035156,3.878667116165161,42.474998474121094,15.431071281433105,12.428000450134277,20.462461471557617,32.279998779296875,3.5840001106262207,42.0099983215332,15.539285659790039,12.468500137329102,20.495494842529297,32.560001373291016,3.733333110809326,42.147499084472656,691538400,84976000,92175732,75165200,82839000.0,12161600
2013-05-01,13.429695129394531,12.411499977111816,20.480567932128906,26.817720413208008,3.552000045776367,38.19169616699219,15.688928604125977,12.411499977111816,20.531280517578125,32.720001220703125,3.552000045776367,41.505001068115234,15.89035701751709,12.710000038146973,20.638639450073242,33.08000183105469,3.7326669692993164,42.064998626708984,15.51392936706543,12.287500381469727,20.429428100585938,32.599998474121094,3.5333330631256104,40.900001525878906,15.873571395874023,12.694999694824219,20.602102279663086,32.93000030517578,3.7326669692993164,41.747501373291016,506909200,87828000,58141800,54330900,41142000.0,12252400
2013-05-02,13.620155334472656,12.6274995803833,20.70973014831543,27.178346633911133,3.607332944869995,40.349483489990234,15.911429405212402,12.6274995803833,20.761011123657227,33.15999984741211,3.607332944869995,43.849998474121094,16.02107048034668,12.646499633789062,20.88463592529297,33.16999816894531,3.6846671104431152,44.915000915527344,15.736785888671875,12.288999557495117,20.496746063232422,32.38999938964844,3.5799999237060547,42.5,15.777856826782227,12.446999549865723,20.52302360534668,32.630001068115234,3.5899999141693115,42.5,421828400,78724000,80651268,46059500,45756000.0,30677200
2013-05-03,13.756507873535156,12.90250015258789,21.111886978149414,27.448829650878906,3.636667013168335,41.3018684387207,16.070714950561523,12.90250015258789,21.16416358947754,33.4900016784668,3.636667013168335,44.8849983215332,16.186786651611328,12.962499618530273,21.191190719604492,33.52000045776367,3.76466703414917,45.209999084472656,16.04107093811035,12.734999656677246,20.920921325683594,33.08000183105469,3.6333329677581787,44.10749816894531,16.118213653564453,12.807000160217285,20.944944381713867,33.22999954223633,3.76466703414917,44.2400016784668,361300800,70280000,100403496,46784600,50680500.0,15026400
2013-05-06,14.084537506103516,12.78600025177002,21.507055282592773,27.66192626953125,3.9666669368743896,41.152339935302734,16.453929901123047,12.78600025177002,21.56031036376953,33.75,3.9666669368743896,44.72249984741211,16.507143020629883,12.975000381469727,21.56781768798828,33.90999984741211,3.9773330688476562,45.192501068115234,16.225357055664062,12.670999526977539,21.22772789001465,33.25,3.700000047683716,44.532501220703125,16.27535629272461,12.904500007629395,21.22772789001465,33.41999816894531,3.7593328952789307,44.834999084472656,496641600,46956000,85566348,40978300,65500500.0,13084000
2013-05-07,14.02186393737793,12.886500358581543,21.399213790893555,27.301294326782227,3.700666904449463,41.35935592651367,16.380714416503906,12.886500358581543,21.45220184326172,33.310001373291016,3.700666904449463,44.9474983215332,16.633928298950195,12.987000465393066,21.61836814880371,33.790000915527344,4.1579999923706055,44.96500015258789,16.203571319580078,12.645500183105469,21.28803825378418,33.2400016784668,3.6746668815612793,44.30500030517578,16.60607147216797,12.815500259399414,21.596847534179688,33.650001525878906,4.133333206176758,44.872501373291016,483753200,62674000,78281640,43078300,149865000.0,11876400
2013-05-08,14.180225372314453,12.934000015258789,21.808612823486328,27.039018630981445,3.7193329334259033,41.23745346069336,16.56571388244629,12.934000015258789,21.862613677978516,32.9900016784668,3.7193329334259033,44.814998626708984,16.620357513427734,13.015000343322754,21.86886978149414,33.2400016784668,3.880000114440918,44.875,16.278928756713867,12.766500473022461,21.344093322753906,32.650001525878906,3.7139999866485596,44.42499923706055,16.394285202026367,12.843500137329102,21.44644546508789,33.06999969482422,3.8333330154418945,44.8650016784668,472598000,53540000,98633268,51595700,101548500.0,14449200
2013-05-09,14.056510925292969,13.008000373840332,21.754940032958984,26.76854705810547,4.626667022705078,41.081024169921875,16.313213348388672,13.008000373840332,21.808809280395508,32.65999984741211,4.626667022705078,44.64500045776367,16.53571319580078,13.177499771118164,22.013513565063477,33.0,5.051332950592041,44.970001220703125,16.270713806152344,12.843999862670898,21.727476119995117,32.59000015258789,4.245999813079834,44.557498931884766,16.421785354614258,12.93649959564209,21.79279327392578,32.849998474121094,4.674666881561279,44.807498931884766,398487600,55386000,87935976,46417800,429075000.0,11501200
2013-05-10,13.93957233428955,13.181500434875488,21.973369598388672,26.79313850402832,5.117332935333252,41.12013626098633,16.177499771118164,13.181500434875488,22.02777862548828,32.689998626708984,5.117332935333252,44.6875,16.418214797973633,13.182499885559082,22.03553581237793,32.720001220703125,5.400000095367432,44.755001068115234,16.088571548461914,13.010499954223633,21.82582664489746,32.31999969482422,4.616666793823242,44.38750076293945,16.35607147216797,13.043999671936035,21.90465545654297,32.66999816894531,4.6433329582214355,44.66999816894531,334852000,62906000,75832092,36394900,376239000.0,13837600
2013-05-13,13.99404239654541,13.225500106811523,21.905967712402344,27.071805953979492,5.853332996368408,41.161537170410156,16.240713119506836,13.225500106811523,21.9602108001709,33.029998779296875,5.853332996368408,44.73249816894531,16.35357093811035,13.293999671936035,22.083833694458008,33.06999969482422,5.866666793823242,45.11000061035156,16.125,13.100000381469727,21.856355667114258,32.54999923706055,5.27666711807251,44.532501220703125,16.125356674194336,13.138500213623047,21.994243621826172,32.61000061035156,5.3993330001831055,44.64500045776367,316948800,42990000,57882060,36027600,336253500.0,12480000
2013-05-14,13.659221649169922,13.416500091552734,22.144865036010742,27.674320220947266,5.549333095550537,41.48129653930664,15.852143287658691,13.416500091552734,22.19969940185547,33.529998779296875,5.549333095550537,45.08000183105469,16.257143020629883,13.470000267028809,22.23948860168457,33.529998779296875,6.474667072296143,45.372501373291016,15.791070938110352,13.201499938964844,21.950450897216797,32.79999923706055,5.409999847412109,44.65999984741211,16.20892906188965,13.225000381469727,21.95945930480957,32.86000061035156,6.281332969665527,44.744998931884766,447118000,54000000,63108828,56870100,557458500.0,16074800
2013-05-15,13.197308540344238,13.32800006866455,22.863555908203125,27.938425064086914,5.656000137329102,41.889217376708984,15.316070556640625,13.32800006866455,22.920169830322266,33.849998474121094,5.656000137329102,45.439998626708984,15.75,13.452500343322754,22.932432174682617,33.900001525878906,5.791999816894531,45.4474983215332,15.084285736083984,13.227999687194824,22.372873306274414,33.43000030517578,5.207333087921143,44.91999816894531,15.684286117553711,13.353500366210938,22.409910202026367,33.45000076293945,5.453332901000977,45.0,741613600,54410000,159276564,46303900,253180500.0,13624400
2013-05-16,13.37364387512207,13.206000328063965,22.563499450683594,28.128263473510742,6.150000095367432,41.43749237060547,15.520713806152344,13.206000328063965,22.619369506835938,34.08000183105469,6.150000095367432,44.95000076293945,15.637499809265137,13.421500205993652,23.022523880004883,34.150001525878906,6.3333330154418945,45.435001373291016,14.960714340209961,13.192500114440918,22.57282257080078,33.54999923706055,5.9106669425964355,44.94499969482422,15.115714073181152,13.29800033569336,22.997997283935547,33.63999938964844,6.313333034515381,45.435001373291016,603204000,32870000,128255616,59382900,324210000.0,9913600
2013-05-17,13.333022117614746,13.494999885559082,22.69605255126953,28.780292510986328,6.099999904632568,42.53682327270508,15.473570823669434,13.494999885559082,22.75225257873535,34.869998931884766,6.099999904632568,46.14250183105469,15.717499732971191,13.49899959564209,22.860109329223633,34.869998931884766,6.296000003814697,46.14500045776367,15.393214225769043,13.25,22.53553581237793,34.099998474121094,5.8333330154418945,45.130001068115234,15.680356979370117,13.291500091552734,22.773273468017578,34.130001068115234,6.1666669845581055,45.220001220703125,427904400,50546000,111568320,60666700,285033000.0,13248800
2013-05-20,13.630602836608887,13.381500244140625,22.679828643798828,28.95362663269043,5.995999813079834,41.85466003417969,15.818928718566895,13.381500244140625,22.735986709594727,35.08000183105469,5.995999813079834,45.40250015258789,15.921428680419922,13.589500427246094,23.03803825378418,35.099998474121094,6.1666669845581055,46.224998474121094,15.360713958740234,13.324999809265137,22.647647857666016,34.68000030517578,5.908667087554932,45.20000076293945,15.4253568649292,13.449999809265137,22.647647857666016,34.72999954223633,6.074666976928711,45.977500915527344,451578400,44180000,90817092,54020800,125226000.0,21192000
2013-05-21,13.529973983764648,13.442999839782715,22.640884399414062,28.763792037963867,5.8393330574035645,41.840816497802734,15.702142715454102,13.442999839782715,22.69694709777832,34.849998474121094,5.8393330574035645,45.38750076293945,15.90999984741211,13.53849983215332,22.814313888549805,35.27000045776367,5.999332904815674,45.67250061035156,15.507143020629883,13.383000373840332,22.46271324157715,34.720001220703125,5.685332775115967,45.09749984741211,15.648214340209961,13.437000274658203,22.723222732543945,35.099998474121094,5.900000095367432,45.3849983215332,456022000,34824000,79240680,48702400,134973000.0,13422800
2013-05-22,13.581981658935547,13.14799976348877,22.202777862548828,28.565704345703125,5.815999984741211,41.51587677001953,15.762499809265137,13.14799976348877,22.25775718688965,34.61000061035156,5.815999984741211,45.03499984741211,16.012500762939453,13.379500389099121,22.75550651550293,34.84000015258789,6.064000129699707,46.10499954223633,15.650713920593262,13.039999961853027,22.194194793701172,34.36000061035156,5.699999809265137,45.025001525878906,15.858928680419922,13.369500160217285,22.58658790588379,34.790000915527344,5.757999897003174,45.52000045776367,443038400,66640000,102321576,66047500,128520000.0,19563200
2013-05-23,13.606291770935059,13.09000015258789,22.037275314331055,28.186044692993164,6.182000160217285,41.04571533203125,15.790714263916016,13.09000015258789,22.091842651367188,34.150001525878906,6.182000160217285,44.525001525878906,15.934286117553711,13.158499717712402,22.271270751953125,34.54999923706055,6.200666904449463,44.877498626708984,15.563928604125977,12.979499816894531,21.871871948242188,33.900001525878906,5.5366668701171875,44.27750015258789,15.569643020629883,13.024499893188477,21.94694709777832,34.22999954223633,5.6539998054504395,44.595001220703125,353021200,40006000,90912996,51102700,180333000.0,16906000
2013-05-24,13.698922157287598,13.086999893188477,21.800872802734375,28.28508186340332,6.4720001220703125,41.58728790283203,15.898214340209961,13.086999893188477,21.854854583740234,34.27000045776367,6.4720001220703125,45.11249923706055,15.916428565979004,13.096500396728516,21.99249267578125,34.279998779296875,6.53000020980835,45.275001525878906,15.727143287658691,12.916999816894531,21.797046661376953,33.900001525878906,6.133333206176758,44.224998474121094,15.744643211364746,12.992500305175781,21.90340232849121,33.91999816894531,6.173333168029785,44.470001220703125,276166800,33926000,91780128,33174400,241863000.0,12306400
2013-05-28,13.58475112915039,13.364500045776367,21.999330520629883,28.90410041809082,7.355332851409912,41.49051284790039,15.765713691711426,13.364500045776367,22.053804397583008,35.02000045776367,7.355332851409912,45.00749969482422,16.11107063293457,13.555000305175781,22.32582664489746,35.18000030517578,7.383333206176758,45.6349983215332,15.744643211364746,13.300000190734863,22.032032012939453,34.40999984741211,6.686666965484619,44.91749954223633,16.06785774230957,13.324000358581543,22.109609603881836,34.41999816894531,6.769999980926514,45.61000061035156,386145200,69420000,90209700,48212100,295378500.0,9937200
2013-05-29,13.692765235900879,13.27649974822998,21.675806045532227,28.788549423217773,6.975333213806152,41.054931640625,15.891071319580078,13.27649974822998,21.72947883605957,34.880001068115234,6.975333213806152,44.53499984741211,15.98214340209961,13.412500381469727,21.971721649169922,35.02000045776367,7.659999847412109,45.04999923706055,15.692856788635254,13.241999626159668,21.62887954711914,34.56999969482422,6.599999904632568,44.51750183105469,15.714285850524902,13.27299976348877,21.91466522216797,34.7400016784668,7.570000171661377,44.80500030517578,330576400,38068000,80455464,38412200,376492500.0,7490400
2013-05-30,13.896795272827148,13.341500282287598,21.736967086791992,28.9123592376709,6.99666690826416,41.720985412597656,16.127857208251953,13.341500282287598,21.790790557861328,35.029998779296875,6.99666690826416,45.25749969482422,16.23214340209961,13.428500175476074,21.99449348449707,35.25,7.302667140960693,45.497501373291016,15.875356674194336,13.280500411987305,21.68193244934082,34.810001373291016,6.74666690826416,44.584999084472656,15.916070938110352,13.285499572753906,21.7697696685791,34.849998474121094,6.830667018890381,44.584999084472656,353519600,33350000,84743172,51131000,242005500.0,9628000
2013-05-31,13.839869499206543,13.460000038146973,21.748449325561523,28.8050537109375,6.517333030700684,41.054931640625,16.061786651611328,13.460000038146973,21.80230140686035,34.900001525878906,6.517333030700684,44.53499984741211,16.325000762939453,13.595499992370605,21.94694709777832,35.279998779296875,7.0960001945495605,45.349998474121094,16.053571701049805,13.29699993133545,21.70970916748047,34.790000915527344,6.51533317565918,44.525001525878906,16.16071319580078,13.300000190734863,21.7247257232666,34.81999969482422,7.084000110626221,45.14250183105469,384302800,67486000,78697224,56165700,227580000.0,12514400
